elapsed_s,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,ACCELERATOR_PEDAL_POSITION_D,ACCELERATOR_PEDAL_POSITION_E,COMMANDED_THROTTLE_ACTUATOR,INTAKE_AIR_TEMPERATURE,TIMING_ADVANCE,CONTROL_MODULE_VOLTAGE
336,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
337,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
338,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
339,893.0,0.0,20.392156862745097,50.98039215686274,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
340,893.0,0.0,20.392156862745097,50.98039215686274,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
341,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
342,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
343,893.0,0.0,20.392156862745097,50.98039215686274,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
344,893.0,0.0,20.392156862745097,50.98039215686274,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
345,893.0,0.0,20.392156862745097,50.98039215686274,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
346,893.0,0.0,20.392156862745097,50.98039215686274,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
347,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
348,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
349,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
350,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
351,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
352,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
353,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
354,893.0,0.0,20.392156862745097,50.19607843137255,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
355,893.0,0.0,20.392156862745097,50.19607843137255,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
356,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
357,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
358,893.0,0.0,20.392156862745097,50.98039215686274,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
359,893.0,0.0,20.392156862745097,50.19607843137255,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
360,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
361,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
362,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
363,893.0,0.0,20.392156862745097,50.19607843137255,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
364,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
365,895.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
366,895.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
367,888.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
368,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
369,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
370,899.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
371,907.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
372,902.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
373,889.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
374,889.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
375,889.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
376,889.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
377,889.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
378,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
379,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
380,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
381,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
382,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
383,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
384,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
385,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
386,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
387,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
388,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
389,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.6
390,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,3.5,13.5
391,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
392,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,0.78125,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
393,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
394,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,0.78125,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
395,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,-0.78125,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
396,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,0.78125,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
397,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
398,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
399,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
400,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
401,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
402,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,0.78125,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
403,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
404,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,0.0,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
405,891.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
406,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,0.78125,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
407,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
408,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
409,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
410,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
411,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
412,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
413,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
414,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
415,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
416,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
417,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
418,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
419,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
420,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
421,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
422,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
423,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
424,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
425,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
426,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
427,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
428,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
429,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
430,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
431,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
432,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
433,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
434,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
435,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
436,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
437,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
438,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
439,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
440,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
441,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
442,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
443,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
444,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
445,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
446,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
447,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
448,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
449,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
450,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
451,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
452,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
453,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
454,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
455,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
456,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
457,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.6
458,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,0.0,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
459,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
460,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.6
461,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,2.34375,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
462,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
463,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
464,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
465,896.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
466,898.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
467,893.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
468,918.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
469,2315.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
470,1389.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
471,1023.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
472,1055.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
473,928.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
474,935.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
475,918.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
476,925.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
477,1535.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
478,1585.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
479,1203.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
480,937.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
481,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
482,960.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
483,926.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
484,915.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
485,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
486,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
487,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
488,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
489,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
490,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
491,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
492,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
493,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
494,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
495,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
496,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
497,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
498,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
499,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
500,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
501,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
502,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
503,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
504,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
505,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
506,905.0,0.0,20.392156862745097,50.588235294117645,105.0,-9.375,1.5625,105.0,16.07843137254902,31.764705882352946,20.392156862745097,53.0,2.5,13.5
